ULMeanNL,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,NbrPktDL,NbrPktLossDL,RSRQ,Label
-109,125,122,144400,220301,10822,-11,0
-111,158,143,402660,113640,4683,-10,0
-99,93,62,634181,57460,13572,-10,1


-93,151,111,385880,371546,131465,-12,2
-95,242,176,389360,168701,47866,-12,2
-106,156,141,385880,517897,38236,-12,0
-108,111,102,352480,239854,7989,-11,0
-107,135,124,497480,121866,10514,-11,0
-103,118,117,512100,428143,18453,-12,0

-110,163,162,178140,580394,34245,-11,0
-107,138,131,379700,244172,1883,-11,0
-96,207,131,350880,28952,7860,-11,2
-113,151,140,164400,189515,12884,-10,0
-115,157,152,629630,368571,26806,-9,0
-115,162,154,143040,23040,1786,-8,0

-94,119,97,519940,159630,39382,-12,1
-95,154,101,527142,315998,120488,-12,1
-111,99,95,642602,70620,288,-10,0
-110,177,167,145600,209978,147,-10,0
-110,152,144,145600,321174,10842,-10,0
-117,170,162,662365,360884,2042,-8,0


-97,195,158,402960,264670,67008,-12,2
-95,189,127,386140,28760,11562,-12,2
-94,184,115,386140,245542,54256,-12,2
-99,176,123,380520,111995,29828,-12,2
-96,210,148,386140,144755,53528,-12,2
-95,242,163,386140,561387,204903,-12,2

-106,139,138,518840,99554,1809,-12,0
-98,213,154,518840,31502,8399,-11,2
-107,146,145,712848,75452,5770,-11,0
-99,237,175,677160,325418,129006,-10,2
-112,176,159,134380,51802,1243,-10,0
-95,218,158,134380,117205,30554,-12,2

-110,159,156,178020,124138,11901,-10,0
-108,105,101,465340,341448,6861,-10,0
-110,191,184,303120,227315,12374,-11,0
-106,164,149,497540,395438,26983,-11,0
-96,207,135,497540,72695,26760,-12,2
-97,159,103,465340,80344,13473,-12,2


-86,216,74,720636,651344,401962,-17,3
-110,158,149,631234,477532,3468,-11,0
-89,263,69,340920,376471,292632,-15,3
-109,208,192,518880,132230,2138,-11,0
-88,145,53,642164,350020,258256,-16,3
-91,210,67,404200,159473,119431,-15,3

-97,192,130,513800,362153,129600,-12,2
-96,283,187,513800,77638,21989,-12,2
-95,146,110,513800,69936,23775,-12,2
-94,174,98,513800,292230,84484,-12,2
-95,237,143,498460,639934,217161,-12,2
-96,187,107,475160,402713,80549,-12,2

-89,246,40,289420,208719,133220,-16,3
-110,175,160,462640,74753,1990,-11,0
-112,122,115,285560,166498,9650,-10,0
-93,193,47,725320,660499,480764,-14,3
-88,179,48,377260,422382,333160,-15,3
-86,189,44,505764,268044,190661,-17,3


-108,105,99,498840,33788,1845,-11,0
-87,214,48,649992,198512,119829,-16,3
-108,127,126,522120,207032,11675,-11,0
-85,141,36,649992,202213,127782,-17,3
-108,152,151,665838,282928,23323,-11,0
-91,179,49,351660,53339,39650,-15,3

-113,176,174,476420,234610,3704,-10,0
-90,184,78,138060,465888,293140,-15,3
-87,197,62,396740,710415,365815,-16,3
-88,157,46,462980,77194,53379,-16,3
-89,148,23,165300,38949,30214,-15,3
-87,183,46,382140,103238,75087,-16,3

-109,126,118,164700,189856,9176,-10,0
-109,129,118,381080,230510,17852,-11,0
-104,110,107,476880,130035,7312,-12,0
-107,163,150,476880,213771,17179,-11,0
-111,189,180,627340,97802,5416,-10,0
-111,176,169,301560,478115,14554,-10,0


-107,106,102,285420,86833,7524,-11,0
-108,189,181,166100,337127,27425,-11,0
-110,134,123,402040,77038,1839,-10,0
-106,151,139,176420,354307,25180,-11,0
-105,129,122,166100,396914,31972,-12,0
-105,163,156,167580,119259,1777,-12,0

-105,181,180,377840,107289,5905,-12,0
-107,129,120,351400,140461,12493,-11,0
-110,183,167,171380,79311,6052,-10,0
-110,190,183,498120,147714,10347,-10,0
-108,151,140,642993,262649,25745,-11,0
-109,144,132,499476,453564,12305,-11,0

-89,163,54,522640,255630,195945,-16,3
-86,137,32,378860,112116,86977,-17,3
-105,165,161,377680,24027,2387,-12,0
-86,226,73,378860,179288,141893,-18,3
-86,208,73,378860,61699,36635,-18,3
-108,179,173,289600,230533,6153,-11,0


-114,166,152,647704,208263,12437,-10,0
-90,214,78,348500,127676,109517,-14,3
-110,175,162,722545,306888,7009,-10,0
-87,247,92,640388,403939,296725,-18,3
-110,136,130,633208,167621,7335,-10,0
-93,222,71,168840,290744,215170,-13,3

-96,164,111,626606,329626,117804,-12,2
-96,215,137,625673,184151,52091,-12,2
-96,200,126,537384,433427,128436,-12,2
-94,207,138,515880,342434,87962,-12,2
-96,197,160,515880,516126,159950,-12,2
-93,235,132,515020,538212,166201,-12,2

-107,163,159,502452,348814,20650,-12,0
-106,157,154,502160,97873,6738,-12,0
-107,116,105,378600,262904,5204,-11,0
-106,153,147,341840,86369,1398,-12,0
-104,231,213,342000,548827,40171,-12,0
-106,169,168,289040,92112,3231,-12,0


-103,139,112,535476,52142,16332,-9,1
-103,162,120,145000,84663,25677,-9,1
-100,101,78,497060,272398,48252,-11,1
-98,137,92,462980,566205,165422,-11,1
-98,132,94,646488,93243,27202,-10,1
-99,117,90,373940,286006,101295,-10,1

-109,133,132,163700,127489,8303,-10,0
-108,189,179,461980,318985,23296,-11,0
-110,147,139,520380,30094,799,-10,0
-113,150,138,158480,89141,2444,-9,0
-114,140,136,633614,405202,15988,-9,0
-112,186,168,378140,315801,1302,-10,0

-116,160,153,672266,351921,34767,-8,0
-111,208,205,158100,295232,15875,-10,0
-98,206,126,142740,113704,34323,-11,2
-109,158,151,529854,468959,14536,-11,0
-106,165,150,535164,382019,35977,-11,0
-108,136,133,723257,17484,1390,-11,0


-94,206,147,508920,698642,220939,-12,2
-95,205,161,508920,94923,34364,-12,2
-95,131,97,507429,339256,150189,-12,2
-98,145,107,507429,77644,24396,-11,2
-108,134,121,142180,181005,13411,-11,0
-96,148,109,134380,410160,106767,-12,2

-108,202,193,301360,601229,8897,-11,0
-112,164,155,505560,153350,9360,-10,0
-113,165,160,181880,29375,2795,-10,0
-110,157,146,505560,369416,31197,-10,0
-110,189,172,171820,278142,24229,-10,0
-107,136,132,293620,185460,4007,-11,0

-108,142,130,391280,292195,18671,-11,0
-105,104,104,497140,232335,17198,-12,0
-107,148,142,514580,119690,6884,-11,0
-85,172,37,700460,85477,57312,-17,3
-107,179,167,640388,515794,11218,-11,0
-107,101,98,514580,246059,2293,-11,0


-103,137,97,644368,370643,77259,-9,1
-98,98,62,285680,49038,11583,-10,1
-96,93,63,172360,25101,6252,-11,1
-94,148,93,144900,124832,46552,-12,1
-95,111,64,140920,20006,7177,-12,1
-96,125,76,168020,207768,75254,-12,1

-114,151,142,509940,44255,1850,-10,0
-111,163,153,163620,163060,5239,-10,0
-110,149,139,381800,160017,13079,-10,0
-113,101,94,177900,176785,11471,-10,0
-110,113,106,661020,233733,5639,-10,0
-105,142,141,643294,121047,3823,-12,0

-95,123,102,461880,115383,30339,-12,2
-93,161,116,477740,295608,89642,-12,2
-106,132,128,477740,238722,11830,-12,0
-97,180,143,402840,209336,51354,-12,2
-96,239,164,402840,211227,60945,-12,2
-94,195,119,461880,215820,49277,-12,2


-106,181,177,477800,356731,17285,-11,0
-108,121,110,378180,142069,6256,-11,0
-107,185,180,180140,376181,33214,-11,0
-106,178,170,136760,376481,37017,-11,0
-110,168,163,285740,55376,920,-10,0
-112,152,148,643445,293368,19175,-9,0

-106,137,128,503142,58506,12,-12,0
-95,232,182,505880,106063,33338,-12,2
-96,135,86,509680,54006,14596,-12,2
-98,221,169,516160,409873,127930,-11,2
-110,127,124,288820,261348,16415,-10,0
-111,150,140,497500,20004,1092,-10,0

-95,168,125,286280,21943,6184,-12,2
-95,209,122,286280,198322,63872,-12,2
-96,196,142,286280,620882,131654,-12,2
-96,207,153,285820,67186,15255,-12,2
-96,261,168,292160,821668,130242,-12,2
-96,176,153,341440,95316,28715,-12,2


-105,191,182,643882,206578,2997,-12,0
-107,151,144,634576,320186,29076,-11,0
-111,161,155,403900,492286,31402,-10,0
-109,189,173,630772,87786,3140,-11,0
-100,192,120,621336,89576,25519,-10,2
-115,163,148,164220,139996,8791,-9,0

-92,145,43,624648,76397,51046,-15,3
-113,137,129,302920,176750,6216,-10,0
-90,171,63,628486,490688,365802,-15,3
-89,176,73,461660,223230,146919,-16,3
-90,220,49,172200,590239,424060,-15,3
-92,208,52,517548,182621,113624,-14,3

-98,150,86,343220,364488,104628,-11,1
-98,116,76,168120,65339,16914,-11,1
-98,96,63,354820,72473,18560,-11,1
-97,162,94,179660,46894,12208,-11,1
-107,172,163,158440,99883,9613,-11,0
-100,157,98,378700,215503,59746,-10,1


-110,150,144,167480,288640,11660,-10,0
-109,158,154,462360,458609,41659,-11,0
-111,111,110,473580,413857,38616,-11,0
-107,170,154,178920,33280,3058,-11,0
-104,188,186,159340,67405,4320,-12,0
-104,164,154,159340,206198,6885,-12,0

-93,198,140,140460,139409,30488,-12,2
-95,189,129,133280,513756,163067,-12,2
-95,260,204,140460,42686,10527,-12,2
-95,233,172,140460,421587,224148,-12,2
-96,154,122,143380,241611,89857,-12,2
-95,172,131,143380,593862,141452,-12,2

-99,105,64,651509,28806,7007,-11,1
-110,117,115,511548,151237,4057,-10,0
-113,109,105,176040,47141,3215,-10,0
-108,201,190,513160,168559,14810,-11,0
-99,117,97,514440,360867,100727,-11,1
-113,184,179,165480,209160,13875,-9,0


-109,185,177,638352,182799,6148,-10,0
-108,184,176,395100,385123,21504,-10,0
-112,161,155,141800,98768,6848,-9,0
-112,126,121,654973,52629,365,-10,0
-106,127,127,509040,273983,14292,-11,0
-106,123,114,461900,66632,4167,-12,0

-107,203,194,378160,205042,20334,-11,0
-109,185,174,291720,214333,14775,-10,0
-113,140,135,641546,548574,33743,-9,0
-111,119,110,291720,57800,2844,-10,0
-108,159,151,181080,144378,7181,-10,0
-112,185,180,497680,448243,34030,-10,0

-110,162,146,370800,373365,28772,-10,0
-96,130,81,140180,48430,13869,-11,1
-101,83,67,180380,75136,26689,-10,1
-100,140,109,711417,172178,49865,-10,1
-95,156,107,639192,95093,39367,-12,1
-96,123,96,639509,95486,24020,-12,1


-108,160,145,136080,60683,5284,-11,0
-106,135,133,300520,18498,1053,-11,0
-105,128,126,285420,16420,60,-12,0
-106,181,169,177640,97625,806,-11,0
-109,133,132,300520,19612,1549,-11,0
-110,192,187,505800,340057,32086,-11,0

-106,143,130,170240,54030,428,-12,0
-110,128,120,165340,40738,982,-10,0
-112,164,159,664724,258124,10864,-10,0
-110,145,138,497700,20536,1002,-11,0
-98,116,79,285500,49201,9145,-11,1
-97,100,60,373960,104603,44022,-11,1

-94,195,187,386120,61863,16499,-12,2
-96,182,124,388360,545421,192344,-12,2
-93,165,118,386120,137278,34863,-12,2
-94,146,89,386120,286761,66250,-12,2
-96,224,168,388360,541471,195706,-12,2
-94,237,149,402640,72445,22684,-12,2


-106,166,159,164040,169281,4596,-12,0
-104,121,117,142980,92441,1433,-12,0
-109,123,121,164040,106703,2903,-11,0
-113,183,175,501260,50794,3653,-10,0
-110,206,196,168700,90069,2867,-10,0
-110,124,121,343120,46108,1799,-11,0

-101,147,90,168420,47251,24037,-10,1
-114,118,114,498940,300772,28161,-10,0
-100,142,101,139920,270287,57193,-11,1
-98,93,62,158260,155893,37301,-11,1
-109,137,128,518724,66516,6542,-10,0
-108,175,170,693514,98770,9851,-11,0

-105,150,147,465160,122540,342,-11,0
-107,164,156,376880,360119,11851,-11,0
-100,143,92,286080,146178,50328,-10,1
-111,166,158,718094,426800,35496,-10,0
-97,130,86,638192,61387,21374,-11,1
-97,108,76,461060,55276,21397,-11,1


-112,191,187,346260,557973,173,-11,0
-109,176,164,167560,27378,1925,-11,0
-106,180,177,346260,63601,3342,-11,0
-108,163,162,346260,73797,6872,-11,0
-111,203,186,527712,232710,1467,-10,0
-108,191,176,287020,684667,59225,-10,0

-111,120,109,141340,264464,25603,-10,0
-107,139,136,403600,115076,5328,-11,0
-110,107,97,285560,16132,1004,-10,0
-110,172,168,672186,333520,15276,-11,0
-84,156,47,647104,499811,415556,-17,3
-107,123,119,723693,486550,4839,-11,0

-108,128,128,403800,216045,18833,-11,0
-108,155,140,521700,505378,3522,-11,0
-107,127,114,693514,124512,8610,-11,0
-111,92,88,642367,60669,605,-10,0
-112,140,139,147620,283738,25357,-9,0
-111,173,172,403800,207962,19395,-10,0


-106,120,112,286220,42814,1021,-11,0
-110,178,164,167120,149952,554,-10,0
-110,140,126,519924,491342,29316,-10,0
-109,138,125,644044,80064,4344,-10,0
-112,152,147,348060,129579,8626,-10,0
-112,155,155,653196,291987,23305,-10,0

-107,127,119,347480,44718,278,-11,0
-106,174,157,463900,175729,10195,-11,0
-107,171,159,404640,88987,8324,-12,0
-108,109,102,463900,347611,32319,-12,0
-109,128,115,515028,291688,15747,-11,0
-99,139,95,348480,412295,143138,-11,1

-101,111,77,339700,392207,129370,-9,1
-102,144,93,727499,106274,32090,-9,1
-112,165,151,389460,270099,3563,-10,0
-100,150,101,167260,325473,100982,-11,1
-97,146,86,291360,65719,28967,-11,1
-96,137,90,344180,378609,109658,-12,1


-104,112,110,133740,158759,11100,-12,0
-96,143,100,141860,323202,96495,-12,1
-108,184,179,141120,77992,188,-11,0
-112,131,118,534492,374177,3120,-10,0
-110,132,128,291440,106817,1134,-11,0
-108,140,136,461220,149922,10294,-11,0

-89,214,57,693492,189692,110902,-16,3
-86,163,31,503931,485320,295741,-17,3
-86,256,62,503931,33773,24032,-17,3
-87,187,54,645966,344721,238648,-17,3
-88,215,81,525800,35712,23677,-16,3
-90,227,65,286740,102497,72359,-15,3

-108,164,158,292480,81637,1348,-11,0
-112,155,147,163880,316635,20110,-10,0
-110,161,152,511940,380915,19871,-10,0
-112,149,143,652636,132815,6549,-10,0
-117,190,184,141540,320755,3780,-8,0
-119,147,135,648860,291515,25106,-8,0


-106,149,135,344100,491259,3580,-12,0
-95,212,143,370700,433560,130298,-12,2
-97,190,134,370700,51030,17324,-11,2
-107,167,162,145540,534755,14317,-11,0
-95,220,169,145540,163330,38465,-12,2
-95,174,148,159240,202640,73643,-12,2

-87,166,41,133380,123608,82684,-18,3
-89,198,49,178060,174991,153590,-16,3
-112,172,158,519320,549922,6650,-9,0
-109,105,101,133380,45848,567,-11,0
-105,154,139,142440,300432,5291,-12,0
-105,141,131,178060,344136,11611,-12,0

-111,122,122,500862,132908,12299,-11,0
-110,150,146,704891,113091,2267,-10,0
-90,178,72,352460,555960,351285,-15,3
-112,180,178,141520,464826,6711,-9,0
-95,172,31,704891,285125,195037,-12,3
-117,170,165,143040,163538,4390,-8,0


-101,139,105,403740,265968,62339,-10,1
-97,157,104,165020,440320,100506,-11,1
-96,143,114,137800,460728,109154,-12,1
-101,144,103,168840,48999,12759,-10,1
-113,104,100,723336,307613,21,-8,0
-103,90,68,293220,32465,9707,-9,1

-86,178,65,294020,404085,299799,-17,3
-107,213,213,158800,84315,7979,-11,0
-110,111,104,347900,145144,13533,-11,0
-113,127,117,164280,287800,17023,-9,0
-95,169,37,696464,200342,146366,-12,3
-116,156,150,164280,83266,4163,-8,0

-105,166,158,515320,77504,6258,-12,0
-105,168,159,498060,299895,27176,-12,0
-106,145,134,498060,42849,1678,-11,0
-107,180,179,723226,322939,4720,-11,0
-107,143,130,641195,158120,5316,-11,0
-107,193,181,723477,334475,12471,-11,0


-94,176,132,141500,488034,92504,-12,2
-99,208,170,136100,67304,20086,-11,2
-110,222,209,462760,118082,6253,-11,0
-97,197,153,462760,59425,20976,-11,2
-109,169,160,285680,307637,9335,-11,0
-107,120,113,149540,169456,6113,-11,0

-115,123,121,168200,236959,8794,-9,0
-114,136,132,636924,238348,5289,-9,0
-110,173,160,291040,338517,4895,-10,0
-110,128,121,384260,43403,1193,-11,0
-114,147,137,697216,214926,7548,-9,0
-116,140,132,142840,100393,477,-8,0

-108,124,120,382680,56782,5576,-11,0
-109,188,175,512260,500043,47358,-10,0
-113,111,109,163240,42641,2648,-9,0
-92,149,54,640461,65653,48716,-13,3
-114,133,129,170000,354025,10680,-9,0
-113,155,143,509694,491147,46099,-10,0


-96,130,105,505240,34531,12230,-12,2
-95,182,121,498160,241275,63150,-12,2
-94,203,159,498160,151024,37652,-12,2
-97,232,134,505240,387611,100440,-12,2
-94,265,193,505240,28873,10772,-12,2
-105,171,166,498160,429350,25039,-12,0

-104,100,90,509280,60674,998,-12,0
-99,161,130,523040,23859,5046,-11,2
-111,184,174,165220,109617,4902,-9,0
-110,233,224,523040,227187,21737,-10,0
-109,145,131,288960,267012,2853,-11,0
-107,141,133,355140,322653,12510,-12,0

-100,223,147,631576,379050,83933,-10,2
-112,143,131,404060,60279,4106,-10,0
-109,225,208,704120,159889,11019,-11,0
-98,211,129,704120,436161,167139,-10,2
-111,159,148,176980,241452,407,-10,0
-96,178,118,177220,113681,43365,-12,2


-112,170,165,168820,22859,970,-10,0
-109,211,199,508440,543379,53738,-11,0
-96,178,126,508713,511279,132906,-12,2
-97,191,154,508713,202224,71914,-12,2
-107,151,144,641120,258148,14756,-12,0
-104,125,123,646875,23112,1576,-12,0

-87,242,51,142400,371505,277477,-18,3
-86,186,52,181520,373542,234661,-17,3
-89,181,34,348920,475266,339456,-16,3
-90,189,78,135680,417423,286828,-15,3
-89,202,70,462660,108526,69567,-15,3
-109,189,174,627568,311557,1081,-11,0

-99,132,80,510380,205192,75821,-11,1
-100,106,69,353100,95017,28676,-10,1
-98,109,73,648228,367708,133493,-11,1
-97,126,85,641512,117357,36084,-11,1
-98,101,55,380160,105091,39115,-11,1
-108,219,208,526014,455618,43619,-11,0


-109,182,169,163260,295424,12771,-10,0
-108,146,132,403620,198690,9695,-11,0
-105,132,119,462300,295075,13466,-12,0
-104,135,122,497680,236019,8740,-12,0
-107,145,136,463240,53940,5293,-12,0
-106,154,144,526836,80359,5301,-12,0

-111,130,130,139520,213647,8603,-10,0
-108,172,161,462400,90602,2250,-10,0
-112,175,169,639834,547896,1641,-10,0
-110,231,220,139520,540208,37654,-10,0
-109,126,114,163120,177169,12133,-10,0
-117,172,166,669788,406204,11969,-8,0

-95,73,42,340600,207655,58228,-12,1
-98,115,92,340600,210542,75001,-11,1
-99,106,66,534366,205572,80358,-11,1
-100,162,88,638578,388035,100409,-11,1
-113,139,136,374920,326091,20410,-10,0
-100,131,92,142000,378071,116862,-10,1


-86,160,21,170680,246152,193605,-18,3
-88,185,79,134540,22136,10411,-17,3
-89,193,54,373940,203395,135660,-15,3
-88,228,55,140220,127567,76558,-17,3
-88,223,42,168780,400420,273660,-17,3
-89,219,62,348400,287305,189770,-16,3

-108,139,132,291000,125433,9284,-11,0
-109,179,175,462640,54122,4394,-10,0
-112,120,113,165560,360451,13095,-10,0
-109,142,140,510460,115960,766,-11,0
-108,155,154,534438,228474,12869,-11,0
-114,175,169,181860,23988,1597,-9,0

-95,179,119,532812,240288,84402,-12,2
-95,166,121,527220,246874,84893,-12,2
-96,201,156,527220,56870,9923,-12,2
-96,215,144,532812,230451,76682,-12,2
-106,118,107,646306,170460,10685,-12,0
-97,185,129,670034,97237,29145,-12,2


-110,208,199,157640,407658,12552,-10,0
-110,116,108,461660,52001,3603,-10,0
-115,165,157,169400,421528,523,-9,0
-112,134,129,721686,218018,5221,-9,0
-107,139,126,497740,375430,11679,-11,0
-105,170,163,522020,355224,28182,-12,0

-109,152,144,136980,177894,650,-11,0
-98,141,90,285540,293089,122677,-11,1
-101,119,88,140720,243652,57542,-10,1
-100,117,74,641765,251848,50891,-10,1
-98,153,110,647704,339776,130356,-11,1
-101,114,86,342220,113537,40456,-10,1

-106,170,162,522140,46157,4189,-11,0
-109,183,165,627061,526445,12193,-10,0
-110,198,195,182400,406068,22404,-10,0
-109,154,142,355180,98331,2146,-11,0
-109,119,112,139940,295503,19053,-10,0
-112,120,114,377880,73121,218,-10,0


-117,135,126,651301,370170,2609,-8,0
-114,104,97,158040,14270,1342,-9,0
-100,97,69,515310,123293,35157,-10,1
-107,174,173,287980,477898,25545,-11,0
-104,199,196,298000,22329,1144,-12,0
-106,156,145,341540,441565,43621,-12,0

-106,176,164,633430,103544,6898,-11,0
-101,130,87,508560,55259,14685,-10,1
-101,74,45,142820,10401,3408,-9,1
-112,150,140,514680,341865,30116,-9,0
-100,158,100,176840,286448,63610,-10,1
-98,186,112,350900,126059,41658,-11,1

-110,143,142,177220,164107,11510,-11,0
-98,138,90,377880,18475,4406,-11,1
-99,117,99,341560,302666,100321,-11,1
-97,64,49,515160,35717,10786,-11,1
-95,118,79,515160,77140,22591,-12,1
-96,136,97,621648,142837,42371,-11,1


-110,143,129,644032,126248,1028,-10,0
-109,146,142,402460,345272,21958,-11,0
-108,146,144,531540,34617,3203,-11,0
-95,164,114,509040,357510,48817,-12,1
-104,156,153,515900,383363,23684,-12,0
-108,166,163,391300,52566,1447,-11,0

-112,206,187,644418,379726,424,-9,0
-110,91,82,286200,89062,8831,-11,0
-98,189,131,286200,108196,23130,-11,2
-110,133,127,518496,492352,24886,-10,0
-110,121,111,158500,224012,123,-11,0
-95,189,130,158500,617269,211550,-12,2

-117,138,133,179580,104412,8195,-8,0
-94,126,35,671998,53645,38411,-13,3
-94,160,44,163680,132120,89896,-13,3
-88,215,52,507760,543228,331536,-15,3
-89,262,58,675180,206737,156885,-15,3
-115,125,117,293020,56420,754,-9,0


-111,164,148,169540,564667,6286,-10,0
-107,156,143,497700,522746,16832,-11,0
-105,139,135,513558,189653,4830,-11,0
-108,210,195,381000,90660,7445,-11,0
-107,178,175,180640,111611,10286,-11,0
-106,131,129,180640,150753,14247,-12,0

-113,134,122,293680,22333,205,-10,0
-109,193,176,633684,562130,39988,-10,0
-108,153,146,526809,169243,14442,-10,0
-111,126,117,165860,62876,1407,-11,0
-112,112,110,141500,359298,27908,-10,0
-116,151,150,677176,43895,23,-8,0

-99,218,150,377700,141232,53778,-10,2
-108,160,148,640864,165785,9666,-11,0
-95,129,100,640864,202054,59404,-12,2
-111,147,135,505180,88353,2691,-10,0
-113,156,149,148100,427777,37176,-9,0
-113,131,121,536442,250735,2111,-9,0


-94,249,164,722715,782283,174734,-11,2
-108,175,159,652754,130753,471,-12,0
-95,178,142,715118,158091,45423,-12,2
-95,184,119,722715,521466,109960,-12,2
-96,229,157,715118,481860,162625,-12,2
-95,201,111,715118,224721,44012,-12,2

-97,213,138,644960,87983,33261,-12,2
-96,148,107,708611,19331,5735,-12,2
-106,186,177,708611,145951,7021,-12,0
-95,186,137,697578,221310,85671,-12,2
-106,160,145,643638,57265,3426,-12,0
-94,269,186,641560,308786,114159,-12,2

-108,221,220,339160,730279,54259,-11,0
-108,202,195,514420,552172,2256,-11,0
-88,252,50,477340,105149,73561,-16,3
-90,233,78,164960,216908,144974,-14,3
-111,140,138,515268,336376,29506,-10,0
-87,187,55,350840,176500,121214,-16,3


-107,169,168,518628,404213,9121,-11,0
-111,164,153,653612,204269,13809,-10,0
-112,172,160,169080,117687,3442,-10,0
-109,141,138,377620,152472,14871,-11,0
-109,149,145,520420,249460,12101,-11,0
-85,179,53,461140,187829,141999,-17,3

-96,174,134,389820,469437,162025,-12,1
-107,122,118,348080,42709,335,-11,0
-111,190,179,622964,272391,19905,-10,0
-110,176,172,373460,186496,18291,-11,0
-109,164,151,514380,186806,405,-10,0
-113,131,126,159020,50832,4237,-9,0

-96,121,83,654856,297857,117186,-12,1
-98,79,54,642530,87941,35172,-11,1
-100,122,84,370180,325932,63232,-11,1
-98,95,69,389520,66948,21270,-11,1
-107,189,181,132780,365089,2088,-11,0
-94,142,102,148580,104109,46849,-12,1


-109,161,161,379940,448501,2848,-11,0
-108,184,183,176520,53015,4413,-11,0
-95,183,155,176520,519284,203554,-12,2
-97,156,120,170900,363627,151408,-12,2
-107,167,162,289420,138484,10156,-11,0
-106,120,116,402500,17827,806,-11,0

-104,144,141,143200,44887,4486,-12,0
-97,142,94,157860,150103,37872,-11,1
-98,133,93,351660,278101,94781,-11,1
-110,171,168,300860,144309,7173,-11,0
-98,139,91,133680,76454,20816,-11,1
-97,128,79,286120,389232,141384,-11,1

-96,193,112,513880,129467,32865,-12,2
-95,222,162,513880,119883,35064,-12,2
-97,239,175,522640,527514,146233,-12,2
-95,204,148,513880,128654,43935,-12,2
-94,197,152,522640,386353,109299,-12,2
-94,159,111,522640,97632,29936,-12,2


-110,119,116,643904,441896,24882,-10,0
-110,176,174,340780,124428,4235,-10,0
-108,187,184,530472,25536,739,-11,0
-99,134,97,643778,427651,171144,-10,1
-101,110,75,164600,155587,43202,-10,1
-106,148,141,139360,391296,32002,-12,0

-107,173,159,386700,266552,16543,-12,0
-97,181,145,373260,50879,12743,-11,2
-110,115,104,181920,18471,316,-11,0
-109,113,111,403660,89211,2572,-11,0
-108,200,194,520020,164228,6068,-11,0
-109,175,175,339980,360548,13856,-11,0

-97,220,146,343400,437162,153708,-11,2
-109,176,168,158320,126997,5553,-11,0
-107,160,149,340640,103273,4327,-11,0
-94,185,129,347080,202585,45557,-12,2
-105,119,116,391720,91837,69,-12,0
-96,238,175,380680,36054,11526,-12,2


-99,79,58,286180,139614,56100,-10,1
-107,140,128,521240,310201,27207,-11,0
-108,120,119,645043,92692,5145,-11,0
-108,169,166,503280,132816,12187,-11,0
-108,147,142,639940,46539,2144,-11,0
-108,172,167,496980,50756,1738,-11,0

-86,192,86,504966,100010,73776,-17,3
-88,158,46,374780,131448,103217,-16,3
-91,178,50,178500,56493,36743,-15,3
-108,108,102,517296,17781,1011,-11,0
-87,290,115,500160,628737,505188,-16,3
-90,196,45,142400,64678,44079,-14,3

-114,158,142,647197,214620,3956,-9,0
-109,145,141,286180,97604,3285,-10,0
-105,146,144,395260,444858,34017,-12,0
-95,204,162,389160,285287,107833,-12,2
-107,167,156,286180,195713,11748,-11,0
-109,140,126,141920,314544,6481,-11,0


-105,131,126,403260,273478,27056,-12,0
-107,124,113,386200,51420,622,-12,0
-111,154,140,504300,256260,23652,-10,0
-112,130,119,145780,75223,2544,-9,0
-110,173,160,517572,107850,5133,-11,0
-106,151,146,498760,68354,1678,-12,0

-105,142,139,518960,111601,6050,-12,0
-109,170,154,468960,52949,4946,-11,0
-109,174,173,166900,23424,798,-10,0
-109,194,187,398180,25462,1268,-11,0
-108,143,137,373820,82337,7332,-11,0
-109,140,129,149380,89118,234,-10,0

-117,168,167,158380,254556,7971,-8,0
-95,197,63,645534,171933,119634,-13,3
-92,247,69,289160,130722,93836,-14,3
-89,180,44,632838,338932,223654,-16,3
-108,181,179,514524,427726,10162,-11,0
-87,200,58,396860,548529,421653,-17,3


-111,176,162,177180,311425,29340,-10,0
-99,102,82,512120,35095,13553,-11,1
-106,118,116,512120,70283,5227,-12,0
-107,180,176,638264,225834,1631,-11,0
-107,128,118,625296,332927,10059,-12,0
-106,143,141,532840,498278,18459,-11,0

-107,153,146,500440,325975,2957,-11,0
-97,132,101,383480,267749,85948,-11,1
-97,164,111,158840,512589,139737,-11,1
-110,167,165,341140,160942,10258,-10,0
-111,174,166,640126,351260,6064,-10,0
-111,174,164,291220,111047,7439,-9,0

-95,105,65,158760,181986,47865,-12,1
-100,111,75,158760,52208,14837,-10,1
-115,193,180,637440,327755,16582,-9,0
-104,111,81,167460,114642,32198,-9,1
-112,146,133,663374,437705,6891,-9,0
-111,196,186,347140,555862,23433,-10,0


-96,166,124,669113,212302,69022,-12,2
-98,225,140,700293,548016,160655,-10,2
-111,150,139,176600,313262,9468,-10,0
-104,144,131,170560,21126,1952,-12,0
-94,193,130,170560,53141,16505,-12,2
-95,233,181,170560,411634,105025,-12,2

-110,173,156,404920,143333,48,-10,0
