ULMeanNL,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,NbrPktDL,NbrPktLossDL,RSRQ,Label
-104,198,188,507717,185431,14594,-12,0
-104,142,138,517400,84081,7789,-12,0

-111,184,171,637696,31492,2151,-10,0
-109,204,194,374180,526155,13041,-11,0
-111,196,194,514470,560582,6144,-10,0
-110,110,101,163400,58451,3858,-10,0
-111,171,157,288780,163865,14500,-10,0
-114,155,150,711886,524943,50997,-9,0

-106,154,146,624134,76412,6,-12,0
-110,115,112,637418,217276,17844,-10,0
-112,118,117,163520,41952,2354,-9,0
-110,140,133,477240,294961,19574,-10,0
-114,106,104,641707,307855,3350,-10,0
-113,171,167,176420,24408,1649,-9,0


-95,161,67,148020,253894,175458,-12,3
-116,154,152,706595,106006,8118,-9,0
-87,246,63,348640,448415,300033,-16,3
-108,119,117,301300,196483,15886,-11,0
-87,136,36,514284,236264,155250,-15,3
-90,171,70,169660,94946,69713,-14,3

-111,173,162,620000,393756,3752,-10,0
-98,121,66,353080,81302,21347,-10,1
-107,143,139,177080,131931,5790,-11,0
-100,190,110,133100,69217,8089,-10,1
-114,134,129,620000,304977,12908,-9,0
-104,82,71,167520,230880,62546,-9,1

-106,179,172,517902,497602,39907,-12,0
-110,186,168,517902,362529,15200,-11,0
-92,144,50,158320,258071,171961,-13,3
-115,183,179,715691,407937,2800,-8,0
-111,113,110,290660,83612,2609,-10,0
-108,167,155,286080,23029,133,-12,0


-106,154,145,291260,137017,8570,-12,0
-109,196,185,340100,274159,22741,-11,0
-110,105,101,528759,180809,4206,-11,0
-107,172,165,344700,142507,5054,-11,0
-108,158,144,158940,381603,26773,-11,0
-84,210,71,167900,37167,22547,-18,3

-88,164,52,380080,388820,271763,-17,3
-86,162,53,470900,190066,142042,-17,3
-85,193,58,380080,175676,120851,-18,3
-88,230,69,381020,274651,200981,-17,3
-92,223,24,141360,469473,379518,-15,3
-90,146,34,521300,108783,78966,-14,3

-99,91,69,303180,45231,6588,-11,1
-113,140,132,165160,183477,15119,-10,0
-101,160,119,645939,43726,9633,-10,1
-95,106,77,507360,254196,70517,-11,1
-98,136,86,516486,292255,57991,-11,1
-111,130,127,165220,16686,863,-9,0


-110,148,137,376760,391307,23029,-10,0
-102,158,110,639848,429092,105873,-10,1
-98,169,114,383680,98664,21976,-11,1
-110,139,137,500920,75110,1375,-10,0
-103,118,86,134680,186968,58758,-9,1
-105,148,104,631228,112806,32814,-8,1

-113,205,198,499842,97519,6362,-9,0
-108,157,149,146840,47468,2629,-11,0
-109,109,104,182080,16857,418,-11,0
-112,134,129,499842,301108,2856,-10,0
-110,175,164,182080,31918,2310,-10,0
-106,150,149,296380,196235,14822,-11,0

-109,111,103,142880,246853,21524,-11,0
-110,159,156,293240,311147,4220,-10,0
-108,153,140,652674,32162,2472,-11,0
-111,162,158,645329,109014,9540,-10,0
-109,178,174,157820,66635,4654,-10,0
-105,188,186,180220,548541,32531,-12,0


-94,161,52,140900,222562,171081,-13,3
-93,187,43,643920,166372,115326,-13,3
-92,227,48,159240,542754,410903,-12,3
-93,181,56,701745,213941,153581,-13,3
-90,247,69,339240,558314,331674,-15,3
-88,211,71,159240,479757,325691,-16,3

-114,254,243,166360,113450,10636,-8,0
-89,209,52,668540,447555,290358,-15,3
-109,128,121,711792,310949,5410,-11,0
-87,173,70,376800,40515,24986,-16,3
-85,213,81,376800,34536,25408,-17,3
-109,117,113,168960,186418,2521,-11,0

-104,173,166,658293,472987,16886,-12,0
-95,190,138,658293,334621,155948,-12,2
-94,172,131,678710,51880,14913,-12,2
-97,213,111,678710,96591,34708,-11,2
-109,154,151,403280,349915,4734,-11,0
-94,219,159,403280,111316,39381,-12,2


-111,182,173,461560,97692,388,-10,0
-111,132,125,166920,420684,35394,-10,0
-110,189,180,348140,278500,17228,-10,0
-114,144,137,639348,47000,3479,-9,0
-111,192,189,176480,461405,6056,-10,0
-108,186,183,289580,405409,32250,-11,0

-106,134,132,140520,99215,3138,-12,0
-108,163,160,137980,243414,19830,-11,0
-109,129,121,341020,387876,34291,-11,0
-110,141,136,525000,357649,16877,-11,0
-109,149,142,381720,305176,25835,-11,0
-108,178,162,517100,101380,2119,-11,0

-106,137,135,349920,57668,2036,-11,0
-109,111,110,461280,200449,11537,-11,0
-98,104,63,167520,35785,5287,-11,1
-107,147,137,164260,36742,524,-11,0
-98,117,83,351820,161451,67761,-11,1
-105,169,159,339800,24284,2116,-12,0


-113,153,153,635980,80512,4658,-8,0
-115,170,157,137920,53273,906,-9,0
-114,125,123,519240,34228,1753,-9,0
-115,149,137,142540,88204,3457,-9,0
-111,137,131,641414,372296,1410,-10,0
-103,140,138,645873,275395,5521,-12,0

-95,255,159,502660,474974,123213,-12,2
-95,171,116,502660,127028,54237,-12,2
-97,137,98,502660,473553,161310,-11,2
-109,140,135,285420,551845,3312,-11,0
-97,198,131,177980,220782,57080,-12,2
-93,141,107,177980,185978,43435,-12,2

-85,176,61,169100,63225,40146,-18,3
-106,132,129,169100,19162,880,-12,0
-109,217,215,294500,583144,28753,-11,0
-90,156,63,498100,402214,324727,-15,3
-114,203,201,158120,379445,4916,-9,0
-115,192,173,636774,136628,2616,-9,0


-108,141,141,520080,366660,32645,-11,0
-108,167,154,371420,120223,4855,-11,0
-109,143,140,286280,362864,22410,-11,0
-110,135,127,146880,309356,29166,-11,0
-112,169,156,394640,196151,16256,-10,0
-111,146,137,141960,83914,3934,-10,0

-94,173,131,715503,103585,38878,-12,2
-94,184,117,715503,64820,20684,-12,2
-94,143,110,694914,411766,120307,-12,2
-96,160,128,694914,414344,143926,-12,2
-95,135,105,671356,113201,33010,-12,2
-96,178,111,694914,318445,80182,-12,2

-95,180,129,379800,488397,144147,-12,2
-95,203,138,381520,113222,29805,-12,2
-97,179,123,387440,227239,50658,-12,2
-95,160,117,387440,51561,15409,-12,2
-96,173,131,404920,192479,65064,-12,2
-108,140,130,502236,350021,19232,-11,0


-97,163,111,286080,639936,229480,-12,2
-96,174,113,286080,462822,60237,-12,2
-94,201,122,286080,136322,34334,-12,2
-96,215,160,178220,156063,52999,-11,2
-96,193,131,285620,189166,51330,-11,2
-98,170,118,178220,141804,30835,-11,2

-97,225,135,537822,416141,135241,-12,2
-96,194,132,537822,84097,17040,-12,2
-94,202,145,528920,120841,44669,-12,2
-97,191,140,537822,572257,194124,-12,2
-96,129,86,621005,93115,17824,-12,2
-94,186,130,625649,345309,91265,-12,2

-108,194,189,404140,76259,1629,-12,0
-106,125,118,378960,118162,9333,-12,0
-97,115,90,378960,203363,76573,-11,1
-111,141,127,646354,89109,4888,-9,0
-101,134,94,148160,20610,5808,-10,1
-98,140,89,285620,37080,11385,-11,1


-111,212,191,531654,133936,575,-9,0
-91,207,80,164240,28464,23797,-15,3
-110,94,93,376260,29910,1724,-11,0
-109,168,156,531654,358303,19065,-11,0
-106,109,104,381660,351643,31753,-11,0
-105,108,98,341040,171489,13912,-12,0

-106,150,149,387900,283555,21800,-12,0
-106,202,194,403540,165206,6066,-12,0
-106,193,175,497840,78559,3961,-11,0
-107,213,200,387900,296488,9047,-12,0
-95,186,151,377000,417354,127476,-12,2
-95,122,80,377000,110665,34147,-12,2

-104,158,155,386600,60932,5034,-12,0
-96,177,135,381600,612815,219582,-12,2
-95,186,142,386600,169537,49965,-12,2
-96,148,108,402160,28679,7068,-12,2
-97,216,138,402160,189092,69243,-12,2
-95,221,160,396120,291043,67382,-12,2


-113,181,166,501552,466445,13494,-9,0
-100,133,98,132760,330500,86108,-10,1
-111,143,134,377600,134755,7723,-10,0
-112,159,147,132760,332203,32790,-10,0
-101,175,115,531888,259769,82045,-9,1
-112,167,158,167400,204324,11164,-9,0

-109,167,166,520540,154339,2824,-11,0
-109,187,174,344200,25867,1616,-11,0
-107,171,156,169440,261007,19406,-11,0
-111,158,152,165480,382347,13798,-10,0
-114,167,161,642482,561476,2828,-9,0
-110,150,140,388060,300850,15596,-10,0

-98,163,112,628094,93248,28513,-11,2
-100,196,135,531876,318130,102198,-10,2
-108,127,116,158140,120022,2312,-11,0
-99,155,103,158140,78366,26639,-11,2
-110,125,121,534800,88016,4889,-11,0
-95,199,134,531876,305882,59192,-12,2


-95,185,122,381000,103745,32771,-12,2
-95,151,109,381000,350050,116509,-12,2
-96,229,148,380340,312752,54447,-12,2
-104,165,159,288280,584076,15347,-12,0
-94,160,112,288280,313325,75938,-12,2
-95,153,98,288280,436024,126139,-12,2

-104,167,112,638682,469702,158696,-9,2
-115,105,100,178060,219274,18730,-9,0
-109,147,135,648696,471769,16364,-10,0
-98,187,119,640629,464913,188197,-10,2
-109,164,163,165420,99455,9746,-10,0
-96,178,106,165420,88905,30343,-12,2

-104,86,57,693418,154892,58586,-8,1
-103,97,63,177660,13989,5548,-9,1
-108,100,90,517780,179493,487,-10,0
-107,134,126,391420,85645,4665,-11,0
-108,169,164,298320,88391,290,-11,0
-98,114,66,517780,338452,55783,-10,1


-90,214,75,637448,61739,50339,-15,3
-87,203,69,404580,182587,136875,-16,3
-87,187,58,527682,99107,62829,-17,3
-87,178,44,637448,50004,34228,-17,3
-88,214,61,519880,106078,78770,-16,3
-89,218,54,721662,122491,89764,-16,3

-90,242,75,285520,170522,102379,-15,3
-88,156,57,536580,426314,294689,-16,3
-88,187,54,620111,356624,300397,-16,3
-87,188,18,347440,265492,186755,-16,3
-87,203,70,392980,335020,246482,-17,3
-87,182,45,507720,642421,425883,-17,3

-115,181,181,180880,133067,1171,-9,0
-113,101,96,640664,112387,7103,-9,0
-109,178,168,159140,230826,5707,-10,0
-94,194,150,159140,258444,68148,-12,2
-108,165,155,168560,25334,2043,-11,0
-110,136,136,388640,65709,4429,-10,0


-98,128,87,645016,42523,11320,-11,1
-108,122,111,500688,324966,29804,-11,0
-110,166,157,342700,195484,7746,-11,0
-107,174,169,170100,400184,11943,-11,0
-95,155,100,165860,225925,65787,-12,1
-108,127,122,286140,291282,2446,-11,0

-104,104,99,286360,164947,4410,-12,0
-108,204,197,286360,236459,17020,-11,0
-111,202,195,623928,157000,11756,-10,0
-109,163,156,347240,223000,5404,-11,0
-107,166,156,402820,130347,10263,-12,0
-107,184,181,386160,95838,4671,-12,0

-118,177,174,706608,159459,2559,-8,0
-91,169,50,134600,63860,39908,-14,3
-90,190,68,344260,27339,17775,-15,3
-107,159,156,644397,293522,21317,-11,0
-108,151,149,625814,68409,2857,-11,0
-110,137,125,381000,313631,26618,-10,0


-86,167,43,466280,470033,304839,-18,3
-107,156,148,466280,23984,2324,-11,0
-93,173,51,727840,167024,122465,-14,3
-111,109,106,293480,277250,1721,-10,0
-105,147,133,293480,86887,2830,-12,0
-107,176,167,167480,503621,8949,-11,0

-95,196,149,512620,83430,31525,-12,2
-110,165,151,474500,115062,3374,-11,0
-113,211,195,142560,293863,18508,-9,0
-108,138,134,537900,108321,5312,-11,0
-95,148,97,530346,566139,147298,-11,2
-110,136,132,289860,249060,18340,-10,0

-108,134,123,146800,116607,3387,-11,0
-107,108,98,290440,117562,8951,-11,0
-111,172,170,163220,109304,137,-10,0
-90,160,38,532152,191749,132033,-15,3
-108,152,137,340000,188593,660,-11,0
-106,129,117,462300,34723,1168,-11,0


-98,100,67,640156,365396,124532,-11,1
-110,241,223,476980,199220,1441,-10,0
-116,176,165,166580,216120,18322,-9,0
-115,113,103,639057,237425,10124,-9,0
-98,110,70,341600,85273,24576,-11,1
-93,124,104,351360,82282,27357,-12,1

-107,158,149,510340,392802,39111,-12,0
-106,125,123,514680,358439,8524,-11,0
-109,183,168,377200,545891,39928,-11,0
-107,142,135,465260,49795,3347,-11,0
-97,116,82,285620,104157,39604,-11,1
-108,122,115,158400,175449,265,-11,0

-96,198,149,158720,261954,71199,-12,2
-95,200,142,164560,29685,8140,-12,2
-96,163,108,164560,372676,140045,-12,2
-96,190,143,167220,177692,54736,-12,2
-95,223,146,167220,82912,30826,-12,2
-95,187,136,166520,226671,62633,-12,2


-96,135,103,343900,265081,81286,-11,1
-97,123,97,171700,63856,19569,-11,1
-97,95,79,138960,159844,32490,-12,1
-103,155,109,163900,118679,20605,-10,1
-106,137,92,726186,36481,10743,-8,1
-117,139,125,171700,20942,1783,-8,0

-90,196,76,699334,141154,85302,-16,3
-92,200,58,469800,177404,128608,-15,3
-108,205,203,165200,183952,11765,-11,0
-107,141,131,165700,288619,28159,-12,0
-108,132,130,296020,59705,5112,-11,0
-110,153,141,511485,475635,44600,-10,0

-112,200,188,340760,30668,354,-9,0
-113,154,144,705626,315355,11837,-9,0
-111,199,185,179180,573466,9623,-10,0
-99,76,57,169020,39710,11747,-11,1
-99,139,90,391060,78069,27475,-10,1
-100,102,61,179180,248800,98809,-10,1


-93,201,129,378900,336621,90274,-12,2
-93,231,146,352260,56413,22496,-12,2
-95,226,163,347320,329191,63111,-12,2
-95,167,104,340320,74093,31422,-12,2
-96,223,128,291220,159533,53628,-12,2
-97,150,93,340320,205707,55860,-12,2

-106,116,115,522380,330679,24593,-12,0
-99,173,144,515826,189105,65182,-11,2
-110,135,130,135200,324245,5882,-11,0
-95,123,87,135200,96187,31241,-11,2
-107,137,129,297900,24405,1994,-11,0
-106,217,201,356220,65494,3340,-12,0

-110,111,101,391700,50907,4699,-10,0
-114,159,154,142080,226983,7834,-9,0
-94,201,43,643878,602560,401745,-14,3
-105,136,123,381700,242355,23126,-11,0
-108,179,168,345440,124013,7998,-11,0
-110,157,154,511600,46670,986,-11,0


-109,183,172,345240,482711,35430,-11,0
-106,124,112,531168,268033,3844,-11,0
-108,138,124,378340,57659,5588,-11,0
-108,133,123,514220,73526,4044,-11,0
-110,124,120,641638,373490,12224,-10,0
-95,201,57,138660,363384,267326,-13,3

-99,122,69,381620,73082,26945,-11,1
-102,133,84,176120,150911,53924,-10,1
-112,113,112,500160,19443,1286,-10,0
-99,91,61,159420,145135,33120,-11,1
-101,126,96,140360,270927,47012,-10,1
-105,151,111,694932,25181,7819,-8,1

-107,113,109,514896,232512,12099,-11,0
-108,163,147,643170,46765,4262,-11,0
-109,106,96,462720,289436,10381,-11,0
-111,207,206,641295,206181,17355,-10,0
-111,136,135,163440,172684,11400,-10,0
-107,187,182,291700,29462,615,-11,0


-110,146,133,710180,367312,10674,-10,0
-110,196,189,460720,465329,12316,-10,0
-106,186,179,292420,240145,22294,-11,0
-111,116,110,167460,106353,6212,-10,0
-111,193,186,628275,267969,4937,-10,0
-109,177,172,460720,54314,1644,-11,0

-88,251,78,290020,394360,283445,-16,3
-112,175,173,142240,138530,7803,-9,0
-112,134,133,720438,41268,2658,-10,0
-91,216,67,671334,37384,24932,-15,3
-90,185,59,164620,154706,112983,-15,3
-87,206,64,285720,239682,173985,-17,3

-86,157,58,512640,190925,150105,-17,3
-88,161,58,461220,163321,125071,-17,3
-89,163,62,641176,301909,184501,-16,3
-84,142,26,533379,191029,117589,-17,3
-86,194,70,536724,138599,93375,-18,3
-88,159,54,475920,26562,16231,-17,3


-104,176,171,525192,531386,24059,-12,0
-107,156,155,514140,426746,31576,-12,0
-109,134,130,388220,497941,40284,-11,0
-111,130,124,643676,451589,29454,-11,0
-108,164,154,514140,251802,1924,-11,0
-105,157,143,471240,431307,25227,-12,0

-104,144,136,462480,267090,21623,-12,0
-97,190,133,462480,157277,60973,-12,2
-95,120,95,478560,101513,35608,-12,2
-94,223,158,497320,200415,40797,-12,2
-98,193,154,500424,413842,108781,-11,2
-108,111,101,645920,198746,916,-11,0

-104,100,76,158060,97416,23541,-8,1
-105,85,58,652956,161307,56719,-8,1
-103,140,109,165340,119924,27378,-9,1
-103,117,77,507342,249498,79565,-10,1
-99,116,82,179400,293932,89770,-10,1
-99,117,74,352940,56677,16283,-11,1


-99,149,118,346620,357548,61487,-11,2
-109,151,137,516680,475762,7014,-11,0
-107,132,127,370320,354052,2749,-11,0
-95,188,163,371300,180131,40482,-12,2
-107,148,136,297780,124549,11886,-11,0
-105,196,177,404360,227235,9605,-11,0

-111,174,160,382040,46787,1077,-10,0
-107,188,170,666177,294843,7617,-11,0
-106,111,110,657490,14851,1090,-12,0
-110,155,152,666177,375823,25538,-10,0
-111,125,118,170980,258427,11082,-10,0
-104,118,117,177680,314173,14222,-12,0

-109,108,101,179680,110155,5972,-11,0
-108,145,136,385360,21433,1237,-11,0
-106,141,131,512440,386058,23278,-11,0
-110,196,177,382940,440166,41072,-11,0
-113,124,119,163660,161911,13147,-9,0
-116,125,118,713491,166440,9291,-8,0


-107,149,145,461780,103593,8242,-11,0
-108,195,192,377560,158641,2960,-11,0
-108,167,164,293780,152346,4954,-11,0
-112,132,124,520821,190027,14813,-10,0
-116,189,179,171340,269712,1727,-9,0
-114,131,125,704010,231600,7305,-8,0

-107,180,173,514240,22454,1723,-11,0
-110,151,151,402140,331310,24987,-11,0
-108,263,242,637790,572849,38598,-10,0
-109,147,137,355900,423776,38845,-10,0
-109,146,146,514240,312087,15267,-11,0
-108,145,135,637790,401627,999,-11,0

-109,184,176,517920,128974,7270,-11,0
-108,132,127,702478,214726,8422,-11,0
-107,156,148,663950,440388,15421,-11,0
-108,151,145,461840,173602,7016,-11,0
-107,127,118,399780,386454,19258,-11,0
-110,180,171,169520,318982,24330,-10,0


-111,118,114,523116,76495,3531,-9,0
-114,144,141,165500,454743,5174,-9,0
-112,138,131,530196,47681,4676,-9,0
-110,88,86,157780,75594,2844,-11,0
-109,204,186,140760,154434,1262,-11,0
-111,157,150,516080,20010,860,-9,0

-104,123,112,384700,228605,7702,-12,0
-104,161,145,382380,222965,4849,-12,0
-105,160,147,291800,42895,3664,-12,0
-105,132,123,291800,123051,5869,-12,0
-109,171,159,344960,71123,3526,-11,0
-109,100,99,142940,334817,16250,-11,0

-97,207,171,498500,91079,18803,-11,2
-105,201,194,623356,160223,8666,-12,0
-98,148,109,623356,149097,53830,-12,2
-105,159,156,512160,110314,8346,-12,0
-95,184,131,514704,389614,92162,-12,2
-94,209,134,514704,154405,42614,-12,2


-107,158,148,639383,328589,28097,-11,0
-88,159,47,498420,40924,31274,-16,3
-110,179,164,677852,309170,27489,-11,0
-89,206,70,528378,177983,142608,-15,3
-87,181,70,170760,244765,185455,-16,3
-106,182,176,142880,24330,127,-12,0

-102,206,153,523458,311729,120609,-9,2
-109,148,143,167380,300495,20144,-11,0
-106,168,153,169200,73070,3626,-12,0
-95,242,183,176560,159650,51956,-12,2
-106,145,145,163820,144628,10417,-12,0
-105,156,149,176560,130720,1308,-12,0

-90,174,72,164120,158121,104743,-15,3
-88,156,21,462240,441446,322300,-16,3
-87,179,60,404220,254968,168792,-16,3
-91,210,60,164120,146344,108472,-14,3
-95,174,48,700384,50884,33371,-12,3
-117,179,174,177140,569349,40817,-8,0


-112,140,133,164400,417256,346,-10,0
-112,210,197,497040,565615,35032,-9,0
-115,125,114,134660,166117,5072,-9,0
-117,117,112,718154,90631,5582,-8,0
-110,176,166,172260,68868,2247,-10,0
-107,144,141,172260,229146,3416,-12,0

-106,148,148,464720,425268,15473,-12,0
-107,159,150,508200,228649,20397,-12,0
-108,128,118,461780,151626,9397,-11,0
-112,224,216,158820,162739,14735,-10,0
-105,128,116,348200,91863,2633,-11,0
-95,180,126,354880,504963,133901,-12,2

-96,210,127,644418,313414,113541,-11,2
-104,187,177,534804,99898,2486,-12,0
-94,166,85,520540,455248,134485,-12,2
-96,235,176,520540,440182,156711,-12,2
-93,195,146,507612,27518,13708,-12,2
-95,265,195,505650,42580,17569,-12,2


-110,176,161,519546,298969,17338,-10,0
-109,161,161,285780,391936,27138,-11,0
-108,241,221,464880,256747,8767,-11,0
-108,135,132,377300,311424,5864,-11,0
-106,158,155,293080,487007,45155,-12,0
-95,246,174,340140,241806,63868,-12,2

-87,171,48,351600,359327,236594,-16,3
-86,169,72,177100,375837,273034,-17,3
-106,198,183,158940,166897,295,-12,0
-86,194,55,168320,522943,378163,-17,3
-109,170,158,345160,161688,8969,-11,0
-110,110,105,170080,195671,9891,-11,0

-114,178,168,164120,129459,4863,-9,0
-109,158,145,515580,121638,11033,-11,0
-108,162,159,516666,384104,29269,-11,0
-112,171,154,166760,119879,20,-9,0
-110,149,141,516678,393483,32467,-11,0
-106,202,196,503900,450273,16761,-12,0


-108,133,129,510090,90795,5985,-11,0
-108,121,119,673296,112815,8783,-11,0
-106,136,123,629188,111586,6232,-12,0
-106,123,122,645741,78747,6308,-12,0
-107,134,132,722036,206264,2416,-11,0
-110,166,162,516549,95562,7044,-11,0

-88,169,51,524922,130580,98382,-15,3
-109,107,104,288080,213440,7015,-11,0
-110,197,178,176420,220618,21859,-10,0
-109,125,113,524922,118513,6428,-11,0
-110,189,172,518360,443779,15423,-11,0
-92,173,66,140240,242838,145641,-14,3

-96,166,126,159440,486551,91661,-12,2
-93,203,138,141940,113166,38508,-12,2
-97,217,179,141940,226096,79001,-12,2
-106,132,131,164900,126561,8064,-12,0
-98,132,87,159440,324319,110548,-11,2
-114,151,149,532674,39703,3600,-9,0


-96,100,76,292380,113963,39027,-11,1
-98,157,107,388220,24215,7880,-11,1
-98,122,93,141800,67271,19767,-11,1
-96,131,92,167220,138155,47320,-11,1
-99,171,115,392980,280061,88399,-10,1
-100,93,67,145820,65407,15337,-10,1

-102,82,49,164480,38841,13156,-10,1
-103,116,86,510680,178530,42366,-9,1
-114,179,170,134280,24450,820,-9,0
-103,142,99,646448,34505,12330,-9,1
-100,113,76,380600,28306,8345,-10,1
-99,114,88,623505,40330,14473,-10,1

-110,107,100,285960,298996,8572,-10,0
-109,161,145,499554,419077,19599,-11,0
-109,169,160,352340,72654,1319,-11,0
-110,152,151,158740,77987,5791,-10,0
-112,170,161,527208,99235,6269,-10,0
-109,172,157,352340,254202,20355,-11,0


-110,156,149,403300,260434,18414,-10,0
-109,168,162,624122,115339,137,-11,0
-106,159,145,530240,390361,636,-12,0
-107,161,147,509730,357030,5461,-11,0
-109,165,163,636564,127610,3898,-11,0
-110,150,138,388060,340592,20846,-10,0

-101,73,48,138980,18913,7046,-10,1
-99,121,95,378160,247229,59069,-10,1
-108,185,175,645088,27400,2697,-11,0
-97,115,89,507933,200820,77606,-11,1
-98,140,110,401640,133455,60734,-11,1
-100,156,106,159400,299852,137472,-10,1

-107,124,117,714724,214177,8888,-11,0
-96,133,105,643615,161802,47603,-12,1
-96,95,81,643615,175873,62907,-11,1
-107,127,123,502320,106113,5296,-11,0
-110,128,126,652016,385664,906,-11,0
-112,173,156,386600,389580,28845,-10,0


-111,130,123,390920,108865,8888,-10,0
-114,203,187,694221,367200,6266,-9,0
-115,152,147,172140,402123,7316,-9,0
-107,171,168,380940,259206,6585,-11,0
-106,159,145,402300,165981,10278,-12,0
-108,187,176,286340,332837,1552,-11,0

-108,177,168,341660,539794,38332,-11,0
-97,83,63,518320,133615,33392,-11,1
-107,174,173,341660,444056,37862,-11,0
-95,111,78,290300,21228,4976,-12,1
-108,147,145,288400,121382,4992,-11,0
-115,144,133,662134,116245,6787,-9,0

-107,108,72,169160,37909,16284,-8,1
-102,103,76,659440,410201,136997,-10,1
-107,157,152,498900,78639,4969,-11,0
-98,130,82,639327,267688,50944,-11,1
-99,132,90,462820,178443,42917,-11,1
-99,86,55,644134,174207,64876,-11,1


-96,158,104,344120,407392,120614,-12,2
-95,130,105,339240,26318,8189,-12,2
-97,193,135,344120,547276,257979,-12,2
-95,190,135,339240,484585,106450,-12,2
-108,170,166,293400,71158,2418,-11,0
-112,128,123,641540,55382,4123,-9,0

-109,146,135,403240,72643,4179,-11,0
-109,187,185,526398,276814,11719,-11,0
-109,139,136,285700,45112,3728,-11,0
-99,129,97,178960,220909,70452,-11,2
-109,169,153,387380,117546,2341,-11,0
-107,198,187,516360,237132,4665,-11,0

-109,157,155,402420,121617,856,-10,0
-107,205,186,169440,338145,28098,-11,0
-100,202,137,177060,139356,48736,-11,2
-114,158,146,521740,200657,7740,-9,0
-113,159,149,138260,217083,129,-9,0
-117,180,162,641522,503361,15124,-8,0


-89,221,112,645601,682969,420557,-16,3
-86,176,49,461440,143407,98771,-17,3
-88,189,38,378920,372351,271150,-17,3
-86,166,34,501320,407251,241653,-17,3
-89,167,66,402640,23396,18560,-17,3
-87,154,55,286700,157846,120284,-17,3

-110,137,130,471520,193607,17093,-10,0
-91,181,79,708136,306114,219059,-14,3
-93,188,52,167200,89086,68297,-12,3
-117,249,239,708136,457860,20905,-8,0
-116,125,125,138580,15497,921,-8,0
-92,170,40,625252,141919,84029,-13,3

-88,159,53,504920,26874,18332,-16,3
-109,122,111,652450,138113,2925,-11,0
-109,101,100,638930,15899,1390,-10,0
-115,124,119,180520,242062,1320,-9,0
-112,106,100,652450,264041,1815,-9,0
-112,153,140,385240,43031,1269,-10,0


-116,193,191,661532,356945,21502,-9,0
-112,128,127,177860,215943,4311,-10,0
-108,146,137,339960,20645,1513,-11,0
-108,190,173,537711,349360,4511,-11,0
-110,116,112,517580,123120,5979,-11,0
-111,138,127,177860,223453,3993,-10,0

-114,161,158,285500,501855,48801,-9,0
-114,165,157,651677,22906,100,-10,0
-109,159,157,377240,172285,8157,-11,0
-108,136,126,290740,18452,1243,-11,0
-106,122,112,462220,137547,13078,-11,0
-108,127,120,660552,355742,3777,-11,0

-95,190,121,285940,404409,131948,-12,2
-96,227,155,285940,173385,58375,-12,2
-93,172,117,285940,267960,105480,-12,2
-97,153,114,294620,323165,75111,-11,2
-111,162,156,140540,45051,3571,-10,0
-114,161,154,496820,106742,145,-9,0


-95,188,133,385980,281461,84905,-12,2
-97,193,132,378360,527264,142668,-12,2
-95,162,111,385980,291354,79208,-12,2
-95,137,85,378360,192807,47602,-12,2
-95,153,113,378360,291861,111548,-12,2
-95,163,108,378360,342131,102275,-12,2

-108,149,138,165740,38217,2776,-10,0
-110,154,148,375360,427847,26950,-11,0
-110,149,140,521100,104119,4100,-10,0
-112,173,165,178540,484760,22363,-9,0
-113,202,190,627248,560172,13895,-9,0
-114,173,166,171860,455156,8959,-9,0

-107,164,156,380440,53927,4784,-11,0
-106,200,191,519042,36895,450,-12,0
-105,142,139,519060,199900,9943,-12,0
-110,188,186,645098,164077,11096,-10,0
-113,202,187,141380,321733,6820,-9,0
-111,170,156,519060,407658,28874,-9,0


-110,109,102,165380,376011,9423,-11,0
-107,122,111,340880,119044,7231,-11,0
-111,119,107,536300,238523,8373,-10,0
-113,169,159,166940,123803,4332,-9,0
-109,145,132,535578,61687,1778,-10,0
-110,176,167,708892,47702,4303,-11,0

-95,237,176,392420,35203,12478,-11,2
-97,144,98,462760,125331,28264,-11,2
-108,110,100,636741,292681,123,-11,0
-109,184,179,497480,324788,12275,-11,0
-108,114,107,403100,30804,1075,-11,0
-107,187,182,518240,26959,1026,-11,0

-96,175,114,167540,414044,117225,-12,2
-95,216,153,170440,464297,151582,-12,2
-95,172,131,167540,168541,49814,-12,2
-94,144,115,167540,58916,15457,-12,2
-94,243,166,164400,63613,20080,-12,2
-96,162,123,164400,110503,40947,-12,2


-111,135,128,462940,331060,22284,-10,0
-114,160,160,722899,270455,21871,-9,0
-114,164,154,170840,425431,19876,-9,0
-109,157,149,352320,319441,10539,-11,0
-99,110,80,170840,222553,64122,-11,1
-110,133,125,352360,330240,7096,-11,0

-107,136,131,477260,109053,2055,-12,0
-96,210,164,503652,313747,122200,-12,2
-95,280,209,498580,108846,22376,-12,2
-95,208,155,503652,140979,43991,-12,2
-96,154,96,477260,309894,51377,-12,2
-96,173,139,404600,224144,85039,-11,2

-104,147,146,290740,74350,6687,-12,0
-109,146,136,291860,116583,10796,-11,0
